h3_cell,latitude,longitude,bairro_clean
898183982abffff,-8.048202,-34.8897939,boa vista
898183982abffff,-8.050564076659713,-34.891553753157474,boa vista
898183982abffff,-8.0504996,-34.8902933,santo amaro
898183982abffff,-8.049285,-34.8893735,santo amaro
898183982abffff,-8.05020128342199,-34.89162939790918,boa vista
898183982abffff,-8.0489649,-34.8903366,boa vista
898183982abffff,-8.050274104495948,-34.89126060647786,boa vista
898183982abffff,-8.049885083585277,-34.88942905257471,santo amaro
898183982abffff,-8.050438595831237,-34.88942920130075,santo amaro
898183982abffff,-8.0502598,-34.8904469,boa vista
898183982abffff,-8.0493052,-34.8908017,boa vista
898183982abffff,-8.0509091,-34.8905973,boa vista
898183982abffff,-8.049483912106641,-34.88931654502889,santo amaro
898183982abffff,-8.047932,-34.8916693,boa vista
898183982abffff,-8.0490879,-34.8895341,santo amaro
898183982abffff,-8.050324618768807,-34.88947081195262,santo amaro
898183982abffff,-8.0502588,-34.8909102,boa vista
898183982abffff,-8.0511525,-34.889819,boa vista
898183982abffff,-8.0499655,-34.8902581,boa vista
898183982abffff,-8.0486074,-34.8895928,santo amaro
898183982abffff,-8.0487952,-34.8897445,boa vista
898183982abffff,-8.0493014,-34.8910561,boa vista
898183982abffff,-8.049053053500772,-34.89205460884539,boa vista
898183982abffff,-8.049457561359302,-34.88898890565694,santo amaro
898183982abffff,-8.049978640786545,-34.88912049470021,santo amaro
898183982abffff,-8.0499364,-34.8923209,boa vista
898183982abffff,-8.050179754074742,-34.891542417489674,boa vista
898183982afffff,-8.049046086097627,-34.8936716371765,espinheiro
898183982afffff,-8.049450596821398,-34.894185878226075,graças
898183982afffff,-8.048829677325028,-34.8926344747512,espinheiro
898183982afffff,-8.048968536568331,-34.89511694190179,espinheiro
898183982afffff,-8.049590517572588,-34.893821151385275,boa vista
898183982afffff,-8.049258899583464,-34.892961681992155,boa vista
898183982afffff,-8.0495495,-34.8930053,boa vista
898183982afffff,-8.049425980363266,-34.89453922545398,boa vista
898183982afffff,-8.049290711893896,-34.89427577229378,espinheiro
898183982afffff,-8.0493124,-34.8936174,espinheiro
898183982afffff,-8.048753684182536,-34.89292700745968,espinheiro
898183982afffff,-8.049335776541445,-34.89478037507328,espinheiro
898183982afffff,-8.049508096448497,-34.89302089306075,boa vista
898183982afffff,-8.0495706,-34.8941798,espinheiro
898183982afffff,-8.049411015695934,-34.89423379861956,espinheiro
898183982afffff,-8.049451850986419,-34.89404242577658,espinheiro
898183982afffff,-8.049370285399638,-34.89279489127452,boa vista
898183982afffff,-8.046357484355864,-34.894840959964625,espinheiro
898183982afffff,-8.048104733908406,-34.892817838046724,espinheiro
898183982afffff,-8.0486406,-34.8934904,santo amaro
898183982afffff,-8.04914084280713,-34.89449530207701,graças
898183982afffff,-8.04625675036393,-34.894699781230905,espinheiro
898183982afffff,-8.049534709074294,-34.89305668366518,boa vista
898183982afffff,-8.0486406,-34.8934904,espinheiro
898183982afffff,-8.0483058,-34.8932943,espinheiro
898183982afffff,-8.04778476786484,-34.894325040742245,espinheiro
898183982afffff,-8.04927212254452,-34.89273371892311,boa vista
898183982afffff,-8.04775747867176,-34.89366715688874,espinheiro
898183982afffff,-8.049469318211852,-34.89433804096413,graças
898183982afffff,-8.049044312612217,-34.89509013982482,espinheiro
898183982afffff,-8.049487731302166,-34.89468467595032,graças
898183982afffff,-8.049570924896122,-34.894053434489706,espinheiro
898183982afffff,-8.049501941906856,-34.89404956279272,espinheiro
898183982afffff,-8.049309941777944,-34.89398707219055,espinheiro
898183982afffff,-8.049403106395092,-34.89415185312276,espinheiro
898183982afffff,-8.049515884831811,-34.8930270365344,boa vista
898183982afffff,-8.049508692001899,-34.8943309566031,graças
898183982afffff,-8.049507738996382,-34.8940731686496,espinheiro
898183982afffff,-8.049290680452442,-34.89372893355196,gracas
898183982afffff,-8.047434,-34.8937471,espinheiro
898183982afffff,-8.048776353081237,-34.89396830438013,boa vista
898183982afffff,-8.049209606310725,-34.893420790933575,gracas
898183982afffff,-8.049541739803319,-34.89435575350532,espinheiro
898183982afffff,-8.049292839049834,-34.89316114648487,gracas
898183982b3ffff,-8.055087230609415,-34.894074651030074,boa vista
898183982b3ffff,-8.0557388,-34.8952005,boa vista
898183982b3ffff,-8.053792610004823,-34.89349166634259,boa vista
898183982b3ffff,-8.05392034379598,-34.89390123739007,boa vista
898183982b3ffff,-8.056372,-34.8935542,boa vista
898183982b3ffff,-8.0555721,-34.8942958,boa vista
898183982b3ffff,-8.0552311,-34.8952557,boa vista
898183982b3ffff,-8.0545928,-34.8937511,boa vista
898183982b3ffff,-8.0539068,-34.8940755,boa vista
898183982b3ffff,-8.054051839454782,-34.894192744020536,boa vista
898183982b3ffff,-8.0558623,-34.8931957,boa vista
898183982b3ffff,-8.0558274,-34.8939532,boa vista
898183982b3ffff,-8.0547423,-34.8934391,boa vista
898183982b3ffff,-8.053454,-34.8934005,boa vista
898183982b3ffff,-8.0539716,-34.8938425,boa vista
898183982b3ffff,-8.0541301,-34.8931558,boa vista
898183982b3ffff,-8.0559277,-34.892968,boa vista
898183982b3ffff,-8.0554586,-34.8953477,boa vista
898183982b3ffff,-8.053888261724119,-34.89364606118241,boa vista
898183982b3ffff,-8.053574709890713,-34.89388565185504,boa vista
898183982b3ffff,-8.05454311631419,-34.893665364072994,boa vista
898183982b3ffff,-8.0557151,-34.8936665,boa vista
898183982b3ffff,-8.0530268,-34.8930552,boa vista
898183982b3ffff,-8.053292471723836,-34.89440963076041,boa vista
898183982b3ffff,-8.0561813,-34.8947784,boa vista
898183982b3ffff,-8.0554966,-34.8947236,boa vista
898183982b7ffff,-8.053620360121208,-34.89655210325071,boa vista
898183982b7ffff,-8.053594741832237,-34.89570318675888,boa vista
898183982b7ffff,-8.052760397450493,-34.89633619148791,boa vista
898183982b7ffff,-8.054668900694741,-34.89777278924575,derby
898183982b7ffff,-8.05378466614337,-34.89695332538077,boa vista
898183982b7ffff,-8.054682070298464,-34.89747645202377,boa vista
898183982b7ffff,-8.053593384626378,-34.89584255948394,boa vista
898183982b7ffff,-8.054184381987353,-34.8962099265496,boa vista
898183982b7ffff,-8.05369664406312,-34.896022536320565,boa vista
898183982b7ffff,-8.05375905964131,-34.89563914726887,boa vista
898183982b7ffff,-8.054351895405084,-34.89739939475564,boa vista
898183982b7ffff,-8.052953875809974,-34.89655913494888,boa vista
898183982b7ffff,-8.053838826306388,-34.896717124398954,boa vista
898183982b7ffff,-8.053462367523908,-34.89645115379355,boa vista
898183982b7ffff,-8.05354198724097,-34.89645477623129,boa vista
898183982b7ffff,-8.053160758276984,-34.896191228962046,boa vista
898183982b7ffff,-8.054592778426878,-34.897244441234044,boa vista
898183982b7ffff,-8.054682625705565,-34.89776200273474,derby
898183982b7ffff,-8.0531338,-34.8967639,graças
898183982b7ffff,-8.053670962372342,-34.89630784547426,boa vista
898183982b7ffff,-8.053924828108865,-34.896325280284124,boa vista
898183982b7ffff,-8.052762760121718,-34.89616012680679,boa vista
898183982b7ffff,-8.053210411546974,-34.896157896499425,boa vista
898183982b7ffff,-8.053248054326811,-34.896287867012326,boa vista
898183982b7ffff,-8.054659813041146,-34.89716864838295,boa vista
898183982b7ffff,-8.053723360546993,-34.89626697782055,boa vista
898183982b7ffff,-8.053404499322355,-34.89638814083539,boa vista
898183982b7ffff,-8.053704400100408,-34.89625474482533,boa vista
898183982b7ffff,-8.053523350664673,-34.8959274965646,boa vista
898183982b7ffff,-8.053761318880508,-34.89638836666658,boa vista
898183982b7ffff,-8.0532567,-34.8965826,derby
898183982b7ffff,-8.053206636805578,-34.89636149298141,boa vista
898183982b7ffff,-8.053448611723462,-34.89624370562807,boa vista
898183982b7ffff,-8.053352037840769,-34.896258638308325,boa vista
898183982b7ffff,-8.0528038,-34.8962639,graças
898183982b7ffff,-8.053612347293068,-34.895859722448094,boa vista
898183982b7ffff,-8.05332847263485,-34.89644941818644,boa vista
898183982b7ffff,-8.053680964777826,-34.89621836154798,boa vista
898183982b7ffff,-8.05468638141156,-34.897387817051154,boa vista
898183982b7ffff,-8.053590956030662,-34.89582515056952,boa vista
898183982b7ffff,-8.053553886782591,-34.896354133894604,boa vista
898183982b7ffff,-8.053545049831465,-34.896637796579576,boa vista
898183982b7ffff,-8.053248621134326,-34.89610209828615,boa vista
898183982b7ffff,-8.052756445216232,-34.89827989262422,boa vista
898183982b7ffff,-8.053942168370058,-34.896018136152435,boa vista
898183982b7ffff,-8.05368532879298,-34.896143778032084,boa vista
898183982b7ffff,-8.053736215212735,-34.89582293630619,boa vista
898183982b7ffff,-8.053632737638653,-34.89621695148738,boa vista
898183982b7ffff,-8.0530102,-34.8980234,derby
898183982b7ffff,-8.05465792550865,-34.89684514152455,boa vista
898183982b7ffff,-8.053712991035045,-34.8962999981536,boa vista
898183982b7ffff,-8.05376653331954,-34.89600804406781,boa vista
898183982b7ffff,-8.053445674004799,-34.89634985587788,boa vista
898183982b7ffff,-8.05351076893274,-34.896808369700494,boa vista
898183982b7ffff,-8.053921214851995,-34.89660068287701,boa vista
898183982b7ffff,-8.053884909051991,-34.89634959382478,boa vista
898183982b7ffff,-8.054636356709512,-34.89747625648748,boa vista
898183982b7ffff,-8.053487480748188,-34.896557983784504,boa vista
898183982b7ffff,-8.054642759981006,-34.89740515978125,boa vista
898183982b7ffff,-8.054582668872499,-34.89737048376634,boa vista
898183982b7ffff,-8.053527099199838,-34.89610678561012,boa vista
898183982b7ffff,-8.05357388630786,-34.89634135094379,boa vista
898183982b7ffff,-8.053643101523459,-34.89617492707419,boa vista
898183982b7ffff,-8.053793705042157,-34.89628333690402,boa vista
898183982b7ffff,-8.054222580335615,-34.897396639067125,boa vista
898183982b7ffff,-8.054438794153182,-34.89777510948065,derby
898183982b7ffff,-8.053502096043427,-34.89643365219148,boa vista
898183982b7ffff,-8.053141661551246,-34.8963671461916,boa vista
898183982b7ffff,-8.053430686875632,-34.89653362151349,boa vista
898183982b7ffff,-8.053961280175644,-34.896400913793215,boa vista
898183982b7ffff,-8.054629211487827,-34.89703384414469,boa vista
898183982b7ffff,-8.053547529472137,-34.89601775158472,boa vista
898183982b7ffff,-8.054619778649077,-34.8976556615437,boa vista
898183982b7ffff,-8.053599970766557,-34.89640384355759,boa vista
898183982b7ffff,-8.053410234365032,-34.89603723335917,boa vista
898183982b7ffff,-8.053775423304003,-34.89602008645159,boa vista
898183982b7ffff,-8.05392242477176,-34.89635855874061,boa vista
898183982b7ffff,-8.054090793597744,-34.89592668212971,boa vista
898183982b7ffff,-8.053995909509485,-34.896204222883526,boa vista
898183982b7ffff,-8.053852134882263,-34.89613326424761,boa vista
898183982b7ffff,-8.0532567,-34.8965826,boa vista
898183982b7ffff,-8.053158202002026,-34.89650760636493,boa vista
898183982b7ffff,-8.053479889034202,-34.895764303673374,boa vista
898183982b7ffff,-8.05328324672801,-34.8962569716892,boa vista
898183982b7ffff,-8.054572258387791,-34.89765886944425,boa vista
898183982b7ffff,-8.052692780989407,-34.89599879784901,boa vista
898183982b7ffff,-8.053356953145535,-34.896858589218375,boa vista
898183982b7ffff,-8.05437838911108,-34.89717046040619,boa vista
898183982b7ffff,-8.05458447612378,-34.897653501633265,boa vista
898183982b7ffff,-8.053278111415496,-34.89600628654173,boa vista
898183982b7ffff,-8.0522649,-34.8981126,graças
898183982b7ffff,-8.053925647956632,-34.89639617699986,boa vista
898183982b7ffff,-8.052437248640926,-34.89565613466522,boa vista
898183982b7ffff,-8.053653952810313,-34.89636134828572,boa vista
898183982b7ffff,-8.05467786691933,-34.89750477268132,boa vista
898183982b7ffff,-8.05279124958158,-34.896209368585964,boa vista
898183982b7ffff,-8.0541319,-34.8962864,boa vista
898183982b7ffff,-8.053427540521662,-34.8961850969115,boa vista
898183982b7ffff,-8.053672544990325,-34.89610153959762,boa vista
898183982b7ffff,-8.0531338,-34.8967639,boa vista
898183982b7ffff,-8.052341472061464,-34.895957908798884,boa vista
898183982b7ffff,-8.053543417656226,-34.89635759842157,boa vista
898183982b7ffff,-8.053309933458287,-34.89624367507826,boa vista
898183982b7ffff,-8.0545989,-34.8966508,boa vista
898183982b7ffff,-8.0522649,-34.8981126,boa vista
898183982b7ffff,-8.05377162380518,-34.896459426196024,boa vista
898183982b7ffff,-8.05298226517283,-34.896611148056145,boa vista
898183982b7ffff,-8.054627794596641,-34.897444046088125,boa vista
898183982b7ffff,-8.052752276867226,-34.89631758775192,boa vista
898183982b7ffff,-8.053444454773961,-34.89597596675512,boa vista
898183982b7ffff,-8.05392816828865,-34.89606909844566,boa vista
898183982b7ffff,-8.054640695173992,-34.89742627414858,boa vista
898183982b7ffff,-8.052838301265275,-34.89688629646569,boa vista
898183982b7ffff,-8.052686294577146,-34.89639798224916,boa vista
898183982b7ffff,-8.05324866669195,-34.896616946380824,boa vista
898183982b7ffff,-8.053743525957286,-34.89623059613894,boa vista
898183982b7ffff,-8.051362522590129,-34.895846053356784,graças
898183982b7ffff,-8.053260335956207,-34.89588527891743,boa vista
898183982b7ffff,-8.05408949803556,-34.896373033278564,boa vista
898183982b7ffff,-8.054578745164212,-34.89733135966799,boa vista
898183982b7ffff,-8.054672170829132,-34.8977171714049,derby
898183982b7ffff,-8.053589,-34.8962916,boa vista
898183982b7ffff,-8.053441490077423,-34.89631867510571,boa vista
898183982b7ffff,-8.053554238526917,-34.89652007188206,boa vista
898183982b7ffff,-8.053396726870416,-34.89602799823384,boa vista
898183982b7ffff,-8.053312589392288,-34.8965546915599,boa vista
898183982b7ffff,-8.054322286723139,-34.89732928683168,boa vista
898183982b7ffff,-8.054002132782774,-34.89626046929488,boa vista
898183982b7ffff,-8.054517320897974,-34.89760290076266,boa vista
898183982b7ffff,-8.052681307593977,-34.896409617608725,boa vista
898183982b7ffff,-8.05342235693181,-34.896258225681,boa vista
898183982b7ffff,-8.053580118007034,-34.89598826955476,boa vista
898183982b7ffff,-8.05324117640916,-34.89636636556297,boa vista
898183982b7ffff,-8.053136932179505,-34.89605072934713,boa vista
898183982b7ffff,-8.053058711253541,-34.89595577756011,boa vista
898183982b7ffff,-8.05339964989263,-34.896255235443014,boa vista
898183982b7ffff,-8.052368040127593,-34.89594233490602,boa vista
898183982b7ffff,-8.05347255513374,-34.896086757102616,boa vista
898183982b7ffff,-8.054616901632427,-34.89736159484072,boa vista
898183982b7ffff,-8.05298192424068,-34.89677628126945,boa vista
898183982b7ffff,-8.053870591062832,-34.89656379468358,boa vista
898183982b7ffff,-8.054636586794581,-34.897240136360004,boa vista
898183982b7ffff,-8.0531338,-34.8967639,gracas
898183982b7ffff,-8.053223840825314,-34.896284847654506,boa vista
898183982bbffff,-8.053385505985572,-34.89148623605778,boa vista
898183982bbffff,-8.05350829079075,-34.89136531888688,boa vista
898183982bbffff,-8.053748040576654,-34.89151226910155,boa vista
898183982bbffff,-8.053182571408549,-34.891592633360055,boa vista
898183982bbffff,-8.053116908747706,-34.89208041180855,boa vista
898183982bbffff,-8.05369827301509,-34.89179604525546,boa vista
898183982bbffff,-8.053755308067318,-34.8913058214198,boa vista
898183982bbffff,-8.0535218,-34.89184,boa vista
898183982bbffff,-8.053691792104905,-34.88952662421987,boa vista
898183982bbffff,-8.053714790572428,-34.89184797018053,boa vista
898183982bbffff,-8.052977596136582,-34.89179908896104,boa vista
898183982bbffff,-8.053208273397594,-34.891926296560364,boa vista
898183982bbffff,-8.053276274279556,-34.89154138754942,boa vista
898183982bbffff,-8.0525312,-34.8905109,boa vista
898183982bbffff,-8.052859958836287,-34.89188357903925,boa vista
898183982bbffff,-8.0522638,-34.8902612,santo amaro
898183982bbffff,-8.0526046,-34.8922097,boa vista
898183982bbffff,-8.053808684587278,-34.89169918217678,boa vista
898183982bbffff,-8.053590218513525,-34.891825677449,boa vista
898183982bbffff,-8.053117032944574,-34.89209342252553,boa vista
898183982bbffff,-8.053466397527755,-34.89215859156832,boa vista
898183982bbffff,-8.053479376046743,-34.89191635797386,boa vista
898183982bbffff,-8.053656097039772,-34.8917333583949,boa vista
898183982bbffff,-8.0530263,-34.8914474,boa vista
898183982bbffff,-8.05388911526943,-34.89192375801407,boa vista
898183982bbffff,-8.053803766917328,-34.89208904087192,boa vista
898183982bbffff,-8.053605810580615,-34.89147391575607,boa vista
898183982bbffff,-8.053495046895394,-34.89188884768848,boa vista
898183982bbffff,-8.053942943202316,-34.89196662188918,boa vista
898183982bbffff,-8.053895807784844,-34.8921535822256,boa vista
898183982bbffff,-8.053468688668648,-34.89209629959632,boa vista
898183982bbffff,-8.0538553,-34.8898231,soledade
898183982bbffff,-8.052907860957053,-34.892202213638846,boa vista
898183982bbffff,-8.0539949,-34.8898086,soledade
898183982bbffff,-8.0532671,-34.8917633,boa vista
898183982bbffff,-8.05332329144433,-34.89197238372285,boa vista
898183982bbffff,-8.053667013246187,-34.8914675256261,boa vista
898183982bbffff,-8.0538553,-34.8898231,boa vista
898183982bbffff,-8.052431,-34.8897902,boa vista
898183982bbffff,-8.053681485218899,-34.891803341477136,boa vista
898183982bbffff,-8.053841400006007,-34.89181263770265,boa vista
